langton,rep_num,local_config_Shannon
0.0,0,0.0
0.02040816326530612,0,0.0
0.04081632653061224,0,0.0
0.061224489795918366,0,0.0
0.08163265306122448,0,0.0
0.1020408163265306,0,0.0
0.12244897959183673,0,0.0
0.14285714285714285,0,2.017474942791628
0.16326530612244897,0,0.01971842830391768
0.18367346938775508,0,1.1754312795575999
0.2040816326530612,0,0.027790337075047352
0.22448979591836732,0,2.2228279939449775
0.24489795918367346,0,1.6471381453365395
0.26530612244897955,0,2.682258494037299
0.2857142857142857,0,2.713354499884891
0.3061224489795918,0,0.05777650897023221
0.32653061224489793,0,2.1987308789879076
0.3469387755102041,0,0.049445809156504844
0.36734693877551017,0,1.9269339966927772
0.3877551020408163,0,2.2946066641474707
0.4081632653061224,0,2.681440908207417
0.42857142857142855,0,2.5544245863234485
0.44897959183673464,0,2.368015184253664
0.4693877551020408,0,1.552616908806026
0.4897959183673469,0,2.2457668081632347
0.5102040816326531,0,1.9476408272348262
0.5306122448979591,0,2.067699245055887
0.5510204081632653,0,2.234504146943892
0.5714285714285714,0,1.6986414965085161
0.5918367346938775,0,2.86098188761823
0.6122448979591836,0,2.9966238110793633
0.6326530612244897,0,2.763852378192842
0.6530612244897959,0,0.12326151339345251
0.673469387755102,0,1.013128465042726
0.6938775510204082,0,2.1629624839707176
0.7142857142857142,0,2.0731998546291037
0.7346938775510203,0,2.2380545385280355
0.7551020408163265,0,1.7611903560622366
0.7755102040816326,0,1.9258086215084287
0.7959183673469387,0,0.06788039443790811
0.8163265306122448,0,1.863500788407943
0.836734693877551,0,0.11828021469696359
0.8571428571428571,0,0.06301914509715209
0.8775510204081632,0,1.6357287506433908
0.8979591836734693,0,1.7866130745889526
0.9183673469387754,0,1.7866130745889526
0.9387755102040816,0,1.6471381453365395
0.9591836734693877,0,0.023524096040865562
0.9795918367346939,0,0.03626370208352881
1.0,0,0.0
