langton,rep_num,row_Shannon
0.0,0,0.04541469233379411
0.0,1,0.04541469233379411
0.0,2,0.04541469233379411
0.0,3,0.04541469233379411
0.0,4,0.04541469233379411
0.0,5,0.04541469233379411
0.0,6,0.04541469233379411
0.0,7,0.04541469233379411
0.0,8,0.04541469233379411
0.0,9,0.04541469233379411
0.0,10,0.04541469233379411
0.0,11,0.04541469233379411
0.0,12,0.04541469233379411
0.0,13,0.04541469233379411
0.0,14,0.04541469233379411
0.0,15,0.04541469233379411
0.0,16,0.04541469233379411
0.0,17,0.04541469233379411
0.0,18,0.04541469233379411
0.0,19,0.04541469233379411
0.0,20,0.04541469233379411
0.0,21,0.04541469233379411
0.0,22,0.04541469233379411
0.0,23,0.04541469233379411
0.0,24,0.04541469233379411
0.0,25,0.04541469233379411
0.0,26,0.04541469233379411
0.0,27,0.04541469233379411
0.0,28,0.04541469233379411
0.0,29,0.04541469233379411
0.0,30,0.04541469233379411
0.0,31,0.04541469233379411
0.0,32,0.04541469233379411
0.0,33,0.04541469233379411
0.0,34,0.04541469233379411
0.0,35,0.04541469233379411
0.0,36,0.04541469233379411
0.0,37,0.04541469233379411
0.0,38,0.04541469233379411
0.0,39,0.04541469233379411
0.0,40,0.04541469233379411
0.0,41,0.04541469233379411
0.0,42,0.04541469233379411
0.0,43,0.04541469233379411
0.0,44,0.04541469233379411
0.0,45,0.04541469233379411
0.0,46,0.04541469233379411
0.0,47,0.04541469233379411
0.0,48,0.04541469233379411
0.0,49,0.04541469233379411
0.0,50,0.04541469233379411
0.0,51,0.04541469233379411
0.0,52,0.04541469233379411
0.0,53,0.04541469233379411
0.0,54,0.04541469233379411
0.0,55,0.04541469233379411
0.0,56,0.04541469233379411
0.0,57,0.04541469233379411
0.0,58,0.04541469233379411
0.0,59,0.04541469233379411
0.0,60,0.04541469233379411
0.0,61,0.04541469233379411
0.0,62,0.04541469233379411
0.0,63,0.04541469233379411
0.0,64,0.04541469233379411
0.0,65,0.04541469233379411
0.0,66,0.04541469233379411
0.0,67,0.04541469233379411
0.0,68,0.04541469233379411
0.0,69,0.04541469233379411
0.0,70,0.04541469233379411
0.0,71,0.04541469233379411
0.0,72,0.04541469233379411
0.0,73,0.04541469233379411
0.0,74,0.04541469233379411
0.0,75,0.04541469233379411
0.0,76,0.04541469233379411
0.0,77,0.04541469233379411
0.0,78,0.04541469233379411
0.0,79,0.04541469233379411
0.0,80,0.04541469233379411
0.0,81,0.04541469233379411
0.0,82,0.04541469233379411
0.0,83,0.04541469233379411
0.0,84,0.04541469233379411
0.0,85,0.04541469233379411
0.0,86,0.04541469233379411
0.0,87,0.04541469233379411
0.0,88,0.04541469233379411
0.0,89,0.04541469233379411
0.0,90,0.04541469233379411
0.0,91,0.04541469233379411
0.0,92,0.04541469233379411
0.0,93,0.04541469233379411
0.0,94,0.04541469233379411
0.0,95,0.04541469233379411
0.0,96,0.04541469233379411
0.0,97,0.04541469233379411
0.0,98,0.04541469233379411
0.0,99,0.04541469233379411
0.010101010101010102,0,0.04541469233379411
0.010101010101010102,1,0.04541469233379411
0.010101010101010102,2,0.04541469233379411
0.010101010101010102,3,0.04541469233379411
0.010101010101010102,4,0.04541469233379411
0.010101010101010102,5,0.04541469233379411
0.010101010101010102,6,0.04541469233379411
0.010101010101010102,7,0.04541469233379411
0.010101010101010102,8,0.04541469233379411
0.010101010101010102,9,0.04541469233379411
0.010101010101010102,10,0.04541469233379411
0.010101010101010102,11,0.04541469233379411
0.010101010101010102,12,0.04541469233379411
0.010101010101010102,13,0.04541469233379411
0.010101010101010102,14,0.04541469233379411
0.010101010101010102,15,0.04541469233379411
0.010101010101010102,16,0.04541469233379411
0.010101010101010102,17,0.04541469233379411
0.010101010101010102,18,0.04541469233379411
0.010101010101010102,19,0.04541469233379411
0.010101010101010102,20,0.04541469233379411
0.010101010101010102,21,0.04541469233379411
0.010101010101010102,22,0.04541469233379411
0.010101010101010102,23,0.04541469233379411
0.010101010101010102,24,0.04541469233379411
0.010101010101010102,25,0.04541469233379411
0.010101010101010102,26,0.04541469233379411
0.010101010101010102,27,0.04541469233379411
0.010101010101010102,28,0.04541469233379411
0.010101010101010102,29,0.04541469233379411
0.010101010101010102,30,0.04541469233379411
0.010101010101010102,31,0.04541469233379411
0.010101010101010102,32,0.04541469233379411
0.010101010101010102,33,0.04541469233379411
0.010101010101010102,34,0.04541469233379411
0.010101010101010102,35,0.04541469233379411
0.010101010101010102,36,0.04541469233379411
0.010101010101010102,37,0.04541469233379411
0.010101010101010102,38,0.04541469233379411
0.010101010101010102,39,0.04541469233379411
0.010101010101010102,40,0.04541469233379411
0.010101010101010102,41,0.04541469233379411
0.010101010101010102,42,0.04541469233379411
0.010101010101010102,43,0.04541469233379411
0.010101010101010102,44,0.04541469233379411
0.010101010101010102,45,0.04541469233379411
0.010101010101010102,46,0.04541469233379411
0.010101010101010102,47,0.04541469233379411
0.010101010101010102,48,0.04541469233379411
0.010101010101010102,49,0.04541469233379411
0.010101010101010102,50,0.04541469233379411
0.010101010101010102,51,0.04541469233379411
0.010101010101010102,52,0.04541469233379411
0.010101010101010102,53,0.04541469233379411
0.010101010101010102,54,0.04541469233379411
0.010101010101010102,55,0.04541469233379411
0.010101010101010102,56,0.04541469233379411
0.010101010101010102,57,0.04541469233379411
0.010101010101010102,58,0.04541469233379411
0.010101010101010102,59,0.04541469233379411
0.010101010101010102,60,0.04541469233379411
0.010101010101010102,61,0.04541469233379411
0.010101010101010102,62,0.04541469233379411
0.010101010101010102,63,0.04541469233379411
0.010101010101010102,64,0.04541469233379411
0.010101010101010102,65,0.04541469233379411
0.010101010101010102,66,0.04541469233379411
0.010101010101010102,67,0.04541469233379411
0.010101010101010102,68,0.04541469233379411
0.010101010101010102,69,0.04541469233379411
0.010101010101010102,70,0.04541469233379411
0.010101010101010102,71,0.04541469233379411
0.010101010101010102,72,0.04541469233379411
0.010101010101010102,73,0.04541469233379411
0.010101010101010102,74,0.04541469233379411
0.010101010101010102,75,0.04541469233379411
0.010101010101010102,76,0.04541469233379411
0.010101010101010102,77,0.04541469233379411
0.010101010101010102,78,0.04541469233379411
0.010101010101010102,79,0.04541469233379411
0.010101010101010102,80,0.04541469233379411
0.010101010101010102,81,0.04541469233379411
0.010101010101010102,82,0.04541469233379411
0.010101010101010102,83,0.04541469233379411
